measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2004,113.51865949962,130.96925479966,96.35448705432
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2005,114.37326288388,132.2313522423,96.87535138994
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2006,111.8570423199,129.36133154050998,94.60270315779
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2007,105.88340472601999,122.56916827216001,89.33956192541
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2008,97.94682156331999,113.45787452621,82.61775681583
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2009,89.55179095065,104.03008828547,74.97945939470999
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2010,82.21129769358,95.44491278292,68.43295230379
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2011,73.25312107886,85.14142415289,60.84581874601
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2012,60.959152398330005,71.155058751,50.630504374089995
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2013,48.27527948178,56.52591916224001,40.03520008801
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2014,38.108603657109995,44.73480936615,31.5418546038
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2015,33.34100590024,39.07808128983,27.437939763
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,32.46346316868,37.93017566721,26.86196899441
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,31.8862274821,37.16880602856,26.43012156525
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,31.37572088594,36.65214785001,25.981266885559997
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,30.70126958728,35.93743804036,25.440006793800002
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2020,29.32072486609,34.30417555197,24.40407398889
Incidence,Central Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,28.339134690590004,33.20937504909,23.29437623479
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1990,53685.10233058649,67095.97626436288,41904.55094523486
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1990,4.90986440814,6.136379209289999,3.8324535912799997
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1991,54691.4378228711,68311.25197136487,42625.61077722749
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1991,4.90748792504,6.129600126430001,3.8248157026700005
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1992,55628.642133629546,69428.27409515259,43338.76694671528
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1992,4.89718447858,6.11201448089,3.81526366044
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1993,56508.26851908497,70529.87226699205,43908.82516371016
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1993,4.87976190187,6.09059510497,3.7917391172099997
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1994,57327.81336815974,71539.91961560588,44505.21250549132
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1994,4.85556833072,6.05930956824,3.7695158370299997
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1995,58083.38370752571,72419.82668901964,44908.05374347267
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1995,4.82517221211,6.01614632345,3.7306554679
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,58633.80606889487,73004.564678528,45514.31640592427
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,4.777462879220001,5.94838747728,3.7084912558300003
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1997,58921.92163412846,72971.95888393978,45843.3260555579
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,4.70896148743,5.8318217484599995,3.66373755072
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1998,59056.546292904815,72926.69309610606,45927.57397996762
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,4.62994725898,5.71734657717,3.60065494189
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,59164.86943505248,73070.46522470581,45940.18336822494
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,4.55070541733,5.62026359764,3.53351986277
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,59387.204271333,73492.48840334624,46172.777183899234
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,4.48176376891,5.54624478209,3.48451290866
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2001,59616.09874208416,73722.72823808028,46404.53122769817
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,4.41492706225,5.45960696639,3.43653182699
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,59726.50710890524,73751.84317427696,46480.650935084734
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,4.34092616269,5.36028843941,3.37821653182
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2003,59838.986438235166,74029.11961554163,46494.20296332825
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2003,4.26869945482,5.28097284652,3.31673028999
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2004,60072.61615821048,74467.87237292201,46667.38636986596
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2004,4.20669812404,5.21475306131,3.2679716524899995
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2005,60551.30985086685,75067.41148503308,46964.49971081048
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2005,4.16319826761,5.16125114747,3.2290387163700003
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2006,61393.08918372715,75916.31881519369,47583.10525771393
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2006,4.14536923884,5.12600321838,3.2128948623699998
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2007,62511.57358225795,77231.09159520193,48448.49916520497
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2007,4.146389528069999,5.12273441669,3.2135865101000003
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2008,63726.32075816135,78779.70994920484,49251.62314938186
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2008,4.15369583651,5.13487910998,3.2102318097599998
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2009,64852.26568262728,80205.65103166335,50045.08761328917
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2009,4.1548821590500005,5.13852561693,3.2062324960199997
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2010,65693.3902990422,81295.33141271837,50622.77774736787
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2010,4.13811259846,5.12089928048,3.18879499767
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2011,66113.09731990135,81667.5368359524,50941.04835894684
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2011,4.096389439729999,5.06014767157,3.1563242535200002
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2012,66224.79608379517,81693.96741593958,50990.2418144291
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2012,4.03819000101,4.98145380386,3.10923244495
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2013,66209.685301279,81538.63112565115,51036.279933901926
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2013,3.97535025051,4.89572811284,3.06431132088
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2014,66246.2305685511,81429.12549960228,51202.20252497308
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2014,3.91871110411,4.81683584945,3.02880085203
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2015,66505.95921566295,81638.12025441142,51588.19718721908
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2015,3.87779803752,4.76011693152,3.00798021968
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2016,66971.17556479154,82095.28242181244,51882.86115176478
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,3.85085418459,4.72049294616,2.9832734947499997
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,67480.13815912826,82628.46624510236,52265.597657841885
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,3.82842602279,4.687853033880001,2.9652425088100003
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,67998.0321392147,83126.39952481876,52761.1220330016
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,3.8086182914,4.65596894158,2.9551880860099997
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,68488.38366245736,83568.72266061034,53325.48283240665
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,3.7892976339400004,4.62365654021,2.95037077998
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2020,68033.6913856291,83523.6228685689,53024.98756698126
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2020,3.7218139541599995,4.569197683720001,2.9007560023099996
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,63674.55877460504,78332.16791405206,49351.15625419952
Incidence,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,3.44825866918,4.24203296079,2.67258314251
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1990,4.1415262553200005,5.06760155605,3.2619720873799998
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1991,4.14780612906,5.06514658389,3.25797788226
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1992,4.14814095703,5.060883174070001,3.2535955484
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1993,4.14312289217,5.05147680457,3.25094739741
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1994,4.13320482691,5.0330985541599995,3.24345810915
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1995,4.11864627897,5.01872079089,3.2218494947900003
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,4.09019946591,4.98072176026,3.2019476211
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,4.0452681865599995,4.92358713308,3.1648864156900003
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,3.9923753677300002,4.84121434921,3.12045449056
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,3.94020452617,4.76548275541,3.08085449815
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,3.8975453524,4.70592546763,3.05218839482
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,3.8569870871400003,4.67005726534,3.01105556543
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,3.81029812628,4.627880349210001,2.96456534319
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2003,3.76518253367,4.58132940996,2.9212285204
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2004,3.72915884057,4.54041022012,2.89161537489
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2005,3.70988158792,4.51400825277,2.8815741575
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2006,3.7138403842499996,4.524280898310001,2.87572987436
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2007,3.73485016805,4.55684881313,2.88405764912
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2008,3.76189878097,4.589261125279999,2.9061904742899998
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2009,3.78408108845,4.61458070354,2.9237604293299997
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2010,3.79083725336,4.62152489899,2.92817971925
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2011,3.77560090883,4.6045723224,2.92220960339
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2012,3.7458018974800003,4.5707989836900005,2.90378319654
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2013,3.71256102306,4.52623942236,2.88213076685
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2014,3.6854999604400005,4.4843397626,2.8734712994800002
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2015,3.67291099803,4.46328184235,2.8758937001400002
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,3.67450262785,4.47310430795,2.86874039808
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,3.68169647174,4.48697532352,2.87562674739
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,3.6930930351699995,4.49845781258,2.88655116352
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,3.70726963275,4.50642436687,2.89993374133
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2020,3.6773807237300002,4.494414337679999,2.88022373102
Incidence,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,3.42114149037,4.16724076241,2.65557406725
Incidence,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1990,59291.63924610814,70923.84985335446,48395.97645812432
Incidence,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1990,31.07122901384,37.16698019074,25.361458832950003
Incidence,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1991,58689.26568890031,69746.71306043945,48643.15801740806
Incidence,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1991,29.90099034898,35.534535483,24.78270227698
Incidence,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1992,58238.64854651767,68667.48429686666,48851.48409705467
Incidence,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1992,28.86839334494,34.037876842319996,24.21525728351
